Avg_Degree,Lower_Bound_R0,Actual_R0,Difference 1,Difference 2,Difference 3,Duration Direct,Duration Lower Bound,Duration R0
30.8,23.579540545883553,26.63665742771846,18.343942079796506,6.645957181442213,11.697984898354292,5.506416666001314,0.1780378339899471,0.17920495801081415
32.05,24.424221671573136,27.539921217268738,16.550772095434994,6.547216693268652,10.003555402166342,5.16089466700214,0.18291662500996608,0.18170041700068396
33.3,25.665734483651683,28.661188180333507,16.196162799055827,5.924260615822021,10.271902183233806,5.975286542001413,0.18394050000642892,0.18429483400541358
34.55,27.03263182072439,29.65044880822348,14.262604250548293,4.964954373278232,9.29764987727006,6.661959834003937,0.18069958400155883,0.19155320900608785
35.8,28.713469997100056,30.740775650442725,12.933622967061382,3.6238751276922017,9.30974783936918,6.126608292004676,0.18216195800050627,0.19494200000190176
37.05,30.579947300412552,32.00331238575867,12.466328644399624,2.366309056104768,10.100019588294856,6.23618483399332,0.1759123749943683,0.1843220000009751
38.3,31.84069282409383,32.99764950408367,11.405418787761846,1.831853834520473,9.573564953241373,6.48101725000015,0.16958270799659658,0.1664412079990143
39.0,33.55942931065111,33.559429310651225,9.349908559294391,-1.3813693072961541e-05,9.349922372987464,6.606453625005088,0.1637192500056699,0.15694887499557808
2.05,2.2499999999999982,2.2809220342858287,4.356755337832325,0.007293903984006533,4.349461433848319,0.5768055830121739,0.05656316700333264,0.05988204199820757
3.3,3.4545139303349544,3.667808819884916,23.909194207572725,0.32075450084327883,23.588439706729446,0.8297489590040641,0.07785275000787806,0.08382308400177862
4.55,3.688022258657061,4.523079911402821,30.49929524676,2.2453186406761034,28.253976606083896,0.9141843340039486,0.07775966699409764,0.07413333299336955
5.8,4.451673532547426,5.6016453874649565,33.59646097733474,3.452335174241938,30.144125803092805,0.8182553749938961,0.08219479100080207,0.0856623750005383
7.05,4.451673532547426,6.416288838823992,35.414280210823605,8.590334761573587,26.82394544925002,1.0727487499971176,0.08399645799363498,0.0743921249959385
8.3,5.268280237065598,7.551253943458498,35.87832471509603,9.161223811443946,26.71710090365208,1.1254595840000547,0.08951912498741876,0.08553591699455865
9.55,6.7174047800168175,8.97638979432913,36.04983650531052,6.812541200286105,29.237295305024418,1.4929817079973873,0.09385991700401064,0.1134187920106342
10.8,7.802799696060434,10.10982159386778,35.51072223035786,6.647306851947647,28.86341537841021,1.4867702080082381,0.09311620799417142,0.11353999999118969
12.05,8.6459112169338,11.170596395505669,35.35775722264255,6.922307991393822,28.435449231248725,1.6522590420063352,0.1013383329991484,0.11560433398699388
13.3,9.500073405180842,12.26161728417186,34.70942001075802,7.463698481125476,27.245721529632547,2.046609791999799,0.10715254199749324,0.12123720899398904
14.55,10.428019616150769,13.286348259248367,33.90977945319099,7.671869116432205,26.237910336758787,2.0614466669940157,0.10935029099346139,0.12366154200572055
15.8,11.097178614530485,14.271230136191603,33.639857678739205,8.30115130046103,25.338706378278175,2.941702042007819,0.11560600000666454,0.1359051249892218
17.05,11.775693936403293,15.26330040981505,32.50639402974289,9.627635237701199,22.878758792041694,3.0355263750097947,0.1256004160095472,0.13159320899285376
18.3,12.842410488859915,16.27529077261407,31.6856348733199,9.095513286181173,22.590121587138725,3.2712895830045454,0.1298962919972837,0.14035183399391826
